"HGNC ID"	"Approved Symbol"	"Approved Name"	"Status"	"Previous Symbols"	"Synonyms"	"Chromosome"	"Accession Numbers"	"RefSeq IDs"
"HGNC:14491"	"MRPL40"	"mitochondrial ribosomal protein L40"	"Approved"	"NLVCF"	"MRP-L22"	"22q11.2"	"AB051624"	"NM_003776"
"HGNC:14492"	"MRPL41"	"mitochondrial ribosomal protein L41"	"Approved"		"MRP-L27, RPML27, BMRP, PIG3, MRPL27"	"9q34.3"	"AB051625"	"NM_032477"
"HGNC:14493"	"MRPL42"	"mitochondrial ribosomal protein L42"	"Approved"		"MRP-L31, RPML31, PTD007, HSPC204, MRPS32, MRPL31"	"12q22"	"AB051626"	"NM_014050"
"HGNC:29710"	"MRPL42P1"	"mitochondrial ribosomal protein L42 pseudogene 1"	"Approved"			"4q26"	"AY135266"	"NG_002665"
"HGNC:29711"	"MRPL42P2"	"mitochondrial ribosomal protein L42 pseudogene 2"	"Approved"			"6p22.3"		"NG_002907"
"HGNC:29712"	"MRPL42P3"	"mitochondrial ribosomal protein L42 pseudogene 3"	"Approved"			"6q24.2"		"NG_002862"
"HGNC:29713"	"MRPL42P4"	"mitochondrial ribosomal protein L42 pseudogene 4"	"Approved"			"7p12.3"		"NG_002908"
"HGNC:29714"	"MRPL42P5"	"mitochondrial ribosomal protein L42 pseudogene 5"	"Approved"			15		"NG_002914"
"HGNC:14517"	"MRPL43"	"mitochondrial ribosomal protein L43"	"Approved"		"bMRP36a"	"10q24.31"	"AB049656"	
"HGNC:16650"	"MRPL44"	"mitochondrial ribosomal protein L44"	"Approved"		"FLJ12701, FLJ13990"	"2p24.3-p24.1"	"AK022763"	"NM_022915"
"HGNC:16651"	"MRPL45"	"mitochondrial ribosomal protein L45"	"Approved"		"MGC11321"	"17q21.2"	"BC006235"	"NM_032351"
"HGNC:29715"	"MRPL45P1"	"mitochondrial ribosomal protein L45 pseudogene 1"	"Approved"			"2p11.2"		"NG_002863"
"HGNC:29716"	"MRPL45P2"	"mitochondrial ribosomal protein L45 pseudogene 2"	"Approved"			"17q21.32"		"NR_033934"
"HGNC:1192"	"MRPL46"	"mitochondrial ribosomal protein L46"	"Approved"	"C15orf4"	"LIECG2, P2ECSL"	15	"AF210056"	"NM_022163"
"HGNC:16652"	"MRPL47"	"mitochondrial ribosomal protein L47"	"Approved"		"CGI-204, NCM1"	3	"AF285120"	"NM_020409"
"HGNC:16653"	"MRPL48"	"mitochondrial ribosomal protein L48"	"Approved"		"CGI-118"	"11q13.4"	"AF151876"	"NM_016055"
"HGNC:21379"	"MRPL48P1"	"mitochondrial ribosomal protein L48 pseudogene 1"	"Approved"		"MRPL48L1, dJ290I10.4"	"6p22.3"	"AY135273"	"NG_002430"
"HGNC:1176"	"MRPL49"	"mitochondrial ribosomal protein L49"	"Approved"	"C11orf4"	"NOF, NOF1, L49mt"	"11q13"		"NM_004927"
"HGNC:29717"	"MRPL49P1"	"mitochondrial ribosomal protein L49 pseudogene 1"	"Approved"			"5q12.3"		"NG_002864"
"HGNC:29718"	"MRPL49P2"	"mitochondrial ribosomal protein L49 pseudogene 2"	"Approved"			"8p22"	"AY135275"	"NG_002836"
"HGNC:16654"	"MRPL50"	"mitochondrial ribosomal protein L50"	"Approved"		"FLJ20493, MRP-L50"	9	"AK000500"	"NM_019051"
"HGNC:29719"	"MRPL50P1"	"mitochondrial ribosomal protein L50 pseudogene 1"	"Approved"			"2p22.3"	"AY135276"	"NG_002841"
"HGNC:29720"	"MRPL50P2"	"mitochondrial ribosomal protein L50 pseudogene 2"	"Approved"			"2q33.2"		"NG_002865"
"HGNC:29721"	"MRPL50P3"	"mitochondrial ribosomal protein L50 pseudogene 3"	"Approved"			"5q35.3"		"NG_002866"
"HGNC:29722"	"MRPL50P4"	"mitochondrial ribosomal protein L50 pseudogene 4"	"Approved"			"10q21.2"		"NG_002867"
"HGNC:14044"	"MRPL51"	"mitochondrial ribosomal protein L51"	"Approved"	"MRP64"	"CDA09, HSPC241, bMRP64"	"12p13.3-p13.1"	"AB051355"	"NM_016497"
"HGNC:29723"	"MRPL51P1"	"mitochondrial ribosomal protein L51 pseudogene 1"	"Approved"			"4p15.2"	"AY135280"	"NG_002843"
"HGNC:29724"	"MRPL51P2"	"mitochondrial ribosomal protein L51 pseudogene 2"	"Approved"			"21q22.3"	"AY135281"	"NG_002834"
"HGNC:16655"	"MRPL52"	"mitochondrial ribosomal protein L52"	"Approved"			"14q11.2"	"AK000450"	"NM_180982"
"HGNC:16684"	"MRPL53"	"mitochondrial ribosomal protein L53"	"Approved"			"2p13.1"	"BC012163"	"NM_053050"
"HGNC:29725"	"MRPL53P1"	"mitochondrial ribosomal protein L53 pseudogene 1"	"Approved"			"1p13.2"		"NG_002868"
"HGNC:16685"	"MRPL54"	"mitochondrial ribosomal protein L54"	"Approved"			19		"NM_172251"
"HGNC:16686"	"MRPL55"	"mitochondrial ribosomal protein L55"	"Approved"			"1q42.13"	"AK056987"	"XM_059233"
"HGNC:14041"	"MRPL~withdrawn"	"entry withdrawn"	"Entry Withdrawn"					
"HGNC:14495"	"MRPS2"	"mitochondrial ribosomal protein S2"	"Approved"		"CGI-91"	"9q34"	"AB051627"	
"HGNC:14498"	"MRPS5"	"mitochondrial ribosomal protein S5"	"Approved"		"MRP-S5, S5mt"	"2p11.2-q11.2"	"AB049940"	"NM_031902"
"HGNC:29778"	"MRPS5P3"	"mitochondrial ribosomal protein S5 pseudogene 3"	"Approved"			"5q23.2"	"AY135348"	"NG_002662"
"HGNC:29779"	"MRPS5P4"	"mitochondrial ribosomal protein S5 pseudogene 4"	"Approved"			"18q21"	"AY135349"	"NG_002900"
"HGNC:14051"	"MRPS6"	"mitochondrial ribosomal protein S6"	"Approved"	"C21orf101"	"MRP-S6, RPMS6"	"21q22.11"	"AB051347"	"NM_032476"
"HGNC:29780"	"MRPS6P1"	"mitochondrial ribosomal protein S6 pseudogene 1"	"Approved"			"1p36.11"		"NG_002896"
"HGNC:29781"	"MRPS6P2"	"mitochondrial ribosomal protein S6 pseudogene 2"	"Approved"			"1p32.3"		"NG_002897"
"HGNC:29782"	"MRPS6P4"	"mitochondrial ribosomal protein S6 pseudogene 4"	"Approved"			"12q21.33"		"NG_002898"
"HGNC:14499"	"MRPS7"	"mitochondrial ribosomal protein S7"	"Approved"		"MRP-S, RP-S7, RPMS7"	"17q25.1"	"AB051348"	"NM_015971"
"HGNC:29783"	"MRPS7P1"	"mitochondrial ribosomal protein S7 pseudogene 1"	"Approved"			"8p11.23"		"NG_002899"
"HGNC:29784"	"MRPS7P2"	"mitochondrial ribosomal protein S7 pseudogene 2"	"Approved"			"12p13.1"	"AY135355"	"NG_002833"
"HGNC:14501"	"MRPS9"	"mitochondrial ribosomal protein S9"	"Approved"		"RPMS9, MRP-S9, S9mt"	"2q12.1"		"NM_182640"
"HGNC:14502"	"MRPS10"	"mitochondrial ribosomal protein S10"	"Approved"		"FLJ10567"	"6p21.1"		
"HGNC:29728"	"MRPS10P1"	"mitochondrial ribosomal protein S10 pseudogene 1"	"Approved"			"1q23.2"	"AY135284"	"NG_002869"
"HGNC:29727"	"MRPS10P2"	"mitochondrial ribosomal protein S10 pseudogene 2"	"Approved"		"MRPS10P3, MRPS10P4"	"3p26"	"AY135286"	"NG_002903"
"HGNC:29729"	"MRPS10P5"	"mitochondrial ribosomal protein S10 pseudogene 5"	"Approved"			"9p12"	"AY135288"	"NG_002870"
"HGNC:14050"	"MRPS11"	"mitochondrial ribosomal protein S11"	"Approved"		"FLJ23406, HCC-2, FLJ22512"	"15q25"	"AB051349"	"NM_022839"
"HGNC:16584"	"MRPS11P1"	"mitochondrial ribosomal protein S11 pseudogene 1"	"Approved"		"dJ746H2.1"	"20p11.22"	"AL109953"	
"HGNC:10380"	"MRPS12"	"mitochondrial ribosomal protein S12"	"Approved"	"RPMS12"	"RPS12, RPSM12"	"19q13.1-q13.2"	"Y11681"	
"HGNC:14049"	"MRPS14"	"mitochondrial ribosomal protein S14"	"Approved"		"HSMRPS14"	"1q25.1"	"AB051350"	"NM_022100"
"HGNC:14504"	"MRPS15"	"mitochondrial ribosomal protein S15"	"Approved"		"FLJ11564"	"1p34.3"	"AB049946"	"NM_031280"
"HGNC:29730"	"MRPS15P1"	"mitochondrial ribosomal protein S15 pseudogene 1"	"Approved"			"15q24.1"		"NG_002871"
"HGNC:29731"	"MRPS15P2"	"mitochondrial ribosomal protein S15 pseudogene 2"	"Approved"			"19q13.31"		"NG_002872"
"HGNC:14048"	"MRPS16"	"mitochondrial ribosomal protein S16"	"Approved"		"CGI-132"	"10q22.1"	"AB051351"	
"HGNC:16541"	"MRPS16P"	"mitochondrial ribosomal protein S16 pseudogene"	"Approved"		"bA379F14.1"	"20q13.32"		
"HGNC:29732"	"MRPS16P1"	"mitochondrial ribosomal protein S16 pseudogene 1"	"Approved"			"8q21.3"	"AY135292"	"NG_002648"
"HGNC:29733"	"MRPS16P3"	"mitochondrial ribosomal protein S16 pseudogene 3"	"Approved"			"22q12-q13.1"	"AY135294"	"NG_002649"
"HGNC:14047"	"MRPS17"	"mitochondrial ribosomal protein S17"	"Approved"		"HSPC011, RPMS17, MRP-S17"	"7p11-q11.21"	"AB051352"	"NM_015969"
"HGNC:29734"	"MRPS17P1"	"mitochondrial ribosomal protein S17 pseudogene 1"	"Approved"			"1p34"	"AY135296"	"NG_004092"
"HGNC:29736"	"MRPS17P3"	"mitochondrial ribosomal protein S17 pseudogene 3"	"Approved"			"3p12.3"		"NG_002873"
"HGNC:29737"	"MRPS17P5"	"mitochondrial ribosomal protein S17 pseudogene 5"	"Approved"			"6q22.33"		"NG_002874"
"HGNC:29738"	"MRPS17P6"	"mitochondrial ribosomal protein S17 pseudogene 6"	"Approved"			"14q11.2"		"NG_002875"
"HGNC:29735"	"MRPS17P7"	"mitochondrial ribosomal protein S17 pseudogene 7"	"Approved"			"18q21.31"	"AY135298"	"NG_004091"
"HGNC:29739"	"MRPS17P9"	"mitochondrial ribosomal protein S17 pseudogene 9"	"Approved"			"Xq24"		"NG_002876"
"HGNC:14515"	"MRPS18A"	"mitochondrial ribosomal protein S18A"	"Approved"		"FLJ10548, MRPS18-3"	"6p21.3"	"AB049952"	"NM_018135"
"HGNC:29740"	"MRPS18AP1"	"mitochondrial ribosomal protein S18A pseudogene 1"	"Approved"			"3p21.31"		"NG_002877"
"HGNC:14516"	"MRPS18B"	"mitochondrial ribosomal protein S18B"	"Approved"		"MRPS18-2, PTD017, C6orf14, HSPC183"	"6p21"	"AF100761"	
"HGNC:29741"	"MRPS18BP1"	"mitochondrial ribosomal protein S18B pseudogene 1"	"Approved"			"1q41"		"NG_002878"
"HGNC:29742"	"MRPS18BP2"	"mitochondrial ribosomal protein S18B pseudogene 2"	"Approved"			"2q22.1"		"NG_002879"
"HGNC:16633"	"MRPS18C"	"mitochondrial ribosomal protein S18C"	"Approved"		"MRPS18-1, CGI-134, FLJ11146, FLJ22967"	"4q21.21-q21.23"		
"HGNC:29743"	"MRPS18CP2"	"mitochondrial ribosomal protein S18C pseudogene 2"	"Approved"			"8p23.1"	"AY135308"	"NG_002666"
"HGNC:29744"	"MRPS18CP3"	"mitochondrial ribosomal protein S18C pseudogene 3"	"Approved"			"8p22"		"NG_002880"
"HGNC:29745"	"MRPS18CP4"	"mitochondrial ribosomal protein S18C pseudogene 4"	"Approved"			"12p13.31"	"AY135310"	"NG_002839"
"HGNC:29746"	"MRPS18CP5"	"mitochondrial ribosomal protein S18C pseudogene 5"	"Approved"			"15q12"		"NG_002881"
"HGNC:29747"	"MRPS18CP6"	"mitochondrial ribosomal protein S18C pseudogene 6"	"Approved"			"22q13.31"	"AY135312"	"NG_002835"
"HGNC:14505"	"MRPS18~withdrawn"	"entry withdrawn"	"Entry Withdrawn"					
"HGNC:14046"	"MRPS21"	"mitochondrial ribosomal protein S21"	"Approved"			"1q21"	"AB051353"	"NM_018997"
"HGNC:29748"	"MRPS21P1"	"mitochondrial ribosomal protein S21 pseudogene 1"	"Approved"			"1p31.3"	"AY135313"	"NG_002663"
"HGNC:29749"	"MRPS21P2"	"mitochondrial ribosomal protein S21 pseudogene 2"	"Approved"			"1q22"		"NG_002882"
"HGNC:29750"	"MRPS21P3"	"mitochondrial ribosomal protein S21 pseudogene 3"	"Approved"			"1q31.2"		"NG_002883"
"HGNC:29751"	"MRPS21P4"	"mitochondrial ribosomal protein S21 pseudogene 4"	"Approved"			"9p13.1"		"NG_002884"
"HGNC:29752"	"MRPS21P5"	"mitochondrial ribosomal protein S21 pseudogene 5"	"Approved"			"10p12.1"		"NG_002885"
"HGNC:29753"	"MRPS21P6"	"mitochondrial ribosomal protein S21 pseudogene 6"	"Approved"			"10q26"		"NG_002886"
"HGNC:29754"	"MRPS21P7"	"mitochondrial ribosomal protein S21 pseudogene 7"	"Approved"			"16q12.1"		"NG_002887"
"HGNC:29755"	"MRPS21P8"	"mitochondrial ribosomal protein S21 pseudogene 8"	"Approved"			"16q12.1"	"AY135320"	"NG_002840"
"HGNC:29756"	"MRPS21P9"	"mitochondrial ribosomal protein S21 pseudogene 9"	"Approved"			"17q21.33"		"NG_002888"
"HGNC:14508"	"MRPS22"	"mitochondrial ribosomal protein S22"	"Approved"		"MRP-S22, GK002, C3orf5, GIBT"	"3q23"	"AF226045"	"NM_020191"
"HGNC:29757"	"MRPS22P1"	"mitochondrial ribosomal protein S22 pseudogene 1"	"Approved"			"Xq21.31"		"NG_002889"
"HGNC:14509"	"MRPS23"	"mitochondrial ribosomal protein S23"	"Approved"		"MRP-S23, CGI-138, HSPC329"	"17q22-q23"	"AB061206"	"NM_016070"
"HGNC:29758"	"MRPS23P1"	"mitochondrial ribosomal protein S23 pseudogene 1"	"Approved"			"7p13"	"AY135323"	"NG_002844"
"HGNC:14510"	"MRPS24"	"mitochondrial ribosomal protein S24"	"Approved"		"MRP-S24, HSPC335"	"7p14"	"AB061207"	"NM_032014"
"HGNC:29759"	"MRPS24P1"	"mitochondrial ribosomal protein S24 pseudogene 1"	"Approved"			"11p15.4"	"AY135324"	"NG_002650"
"HGNC:14511"	"MRPS25"	"mitochondrial ribosomal protein S25"	"Approved"		"MRP-S25, FLJ00023, DKFZp313H0817, RPMS25"	"3p25"	"AB061208"	"NM_022497"
"HGNC:29760"	"MRPS25P1"	"mitochondrial ribosomal protein S25 pseudogene 1"	"Approved"			"4q21.23"	"AY135325"	"NG_002651"
"HGNC:14045"	"MRPS26"	"mitochondrial ribosomal protein S26"	"Approved"	"C20orf193"	"MRP-S13, MRP-S26, RPMS13, dJ534B8.3"	"20p13"	"AB051354"	"NM_030811"
"HGNC:14512"	"MRPS27"	"mitochondrial ribosomal protein S27"	"Approved"		"KIAA0264"	"5q13.2"	"D87453"	"NM_015084"
"HGNC:14513"	"MRPS28"	"mitochondrial ribosomal protein S28"	"Approved"		"MRP-S28, HSPC007, MRPS35"	"8q21.1-q21.2"	"AB061209"	"NM_014018"
"HGNC:29762"	"MRPS29P2"	"mitochondrial ribosomal protein S29 pseudogene 2"	"Approved"			"2q31.1"		"NG_002890"
"HGNC:8769"	"MRPS30"	"mitochondrial ribosomal protein S30"	"Approved"	"PDCD9"	"PAP"	"5q11"	"AF146192"	"NM_016640"
"HGNC:16632"	"MRPS31"	"mitochondrial ribosomal protein S31"	"Approved"		"IMOGN38"	"13q14.11"	"Z68747"	
"HGNC:29763"	"MRPS31P1"	"mitochondrial ribosomal protein S31 pseudogene 1"	"Approved"			"3p21.33"	"AY135328"	"NG_002842"
"HGNC:39252"	"MRPS31P2"	"mitochondrial ribosomal protein S31 pseudogene 2"	"Approved"			"13q12.11"		"NG_004674"
"HGNC:39253"	"MRPS31P3"	"mitochondrial ribosomal protein S31 pseudogene 3"	"Approved"			"13q14.3"		
"HGNC:42649"	"MRPS31P4"	"mitochondrial ribosomal protein S31 pseudogene 4"	"Approved"			"13q14.3"		
"HGNC:16634"	"MRPS33"	"mitochondrial ribosomal protein S33"	"Approved"		"CGI-139"	"7q34"	"AF078858"	"NM_053035"
"HGNC:29764"	"MRPS33P1"	"mitochondrial ribosomal protein S33 pseudogene 1"	"Approved"			"1q21.3"	"AY135333"	"NG_002830"
"HGNC:29765"	"MRPS33P2"	"mitochondrial ribosomal protein S33 pseudogene 2"	"Approved"			"4p14"		"NG_002891"
"HGNC:29766"	"MRPS33P3"	"mitochondrial ribosomal protein S33 pseudogene 3"	"Approved"			"4q26"		"NG_002892"
"HGNC:29767"	"MRPS33P4"	"mitochondrial ribosomal protein S33 pseudogene 4"	"Approved"			"20q13.2"		"NG_002893"
"HGNC:16618"	"MRPS34"	"mitochondrial ribosomal protein S34"	"Approved"		"MRP-S12, MGC2616"	"16p13.3"	"BC001182"	"NM_023936"
"HGNC:16635"	"MRPS35"	"mitochondrial ribosomal protein S35"	"Approved"		"MRPS28, MDS023"	"12p11"	"AF182422"	"NM_021821"
"HGNC:29768"	"MRPS35P1"	"mitochondrial ribosomal protein S35 pseudogene 1"	"Approved"			"3p25.3"	"AY135337"	"NG_002832"
"HGNC:29769"	"MRPS35P2"	"mitochondrial ribosomal protein S35 pseudogene 2"	"Approved"			"5q15"		"NG_002894"
"HGNC:29770"	"MRPS35P3"	"mitochondrial ribosomal protein S35 pseudogene 3"	"Approved"			"10q21"	"AY135339"	"NG_002895"
"HGNC:16631"	"MRPS36"	"mitochondrial ribosomal protein S36"	"Approved"		"DC47, MRP-S36"	5		"NM_033281"
"HGNC:29771"	"MRPS36P1"	"mitochondrial ribosomal protein S36 pseudogene 1"	"Approved"			"3p25.3"	"AY135340"	"NG_002709"
"HGNC:29772"	"MRPS36P2"	"mitochondrial ribosomal protein S36 pseudogene 2"	"Approved"			"4q35.1"	"AY135341"	"NG_002711"
"HGNC:29773"	"MRPS36P3"	"mitochondrial ribosomal protein S36 pseudogene 3"	"Approved"			"8q24.13"	"AY135342"	"NG_002707"
"HGNC:29774"	"MRPS36P4"	"mitochondrial ribosomal protein S36 pseudogene 4"	"Approved"			"11q23.2"	"AY135343"	"NG_002703"
"HGNC:29775"	"MRPS36P5"	"mitochondrial ribosomal protein S36 pseudogene 5"	"Approved"			"12q12"	"AY135344"	"NG_002705"
"HGNC:29776"	"MRPS36P6"	"mitochondrial ribosomal protein S36 pseudogene 6"	"Approved"			"20p12.1"	"AY135345"	"NG_002713"
"HGNC:7232"	"MRP~withdrawn"	"symbol withdrawn, see ABCC1"	"Symbol Withdrawn"					
"HGNC:7234"	"MRRF"	"mitochondrial ribosome recycling factor"	"Approved"		"RRF"	"9q32-q34.1"	"AA115320"	"NM_138777"
"HGNC:35238"	"MRRFP1"	"mitochondrial ribosome recycling factor pseudogene 1"	"Approved"	"MRRFP"		"Xq25"		"NG_005178"
"HGNC:13785"	"MRS2"	"MRS2 magnesium homeostasis factor homolog (S. cerevisiae)"	"Approved"	"MRS2L"		"6p22.3-p22.1"	"AF288288"	
"HGNC:20590"	"MRS2P1"	"MRS2 magnesium homeostasis factor homolog (S. cerevisiae) pseudogene 1"	"Approved"	"MRS2LP1"		"8q24.13"		
"HGNC:33942"	"MRS2P2"	"MRS2 magnesium homeostasis factor homolog (S. cerevisiae) pseudogene 2"	"Approved"			"12q21.1"		
"HGNC:7236"	"MRSD"	"mental retardation-skeletal dysplasia"	"Approved"			"Xq27-q28"		
"HGNC:7235"	"MRS~withdrawn"	"symbol withdrawn, see DEFA1"	"Symbol Withdrawn"					
"HGNC:13366"	"MRT2A~withdrawn"	"symbol withdrawn, see CRBN"	"Symbol Withdrawn"					
"HGNC:33243"	"MRT4"	"mental retardation, non-syndromic, autosomal recessive, 4"	"Approved"			"1p21.3-p13.3"		
"HGNC:39146"	"MRT5"	"mental retardation, non-syndromic, autosomal recessive, 5"	"Approved"			"5p15-p14"		
"HGNC:39147"	"MRT8"	"mental retardation, non-syndromic, autosomal recessive, 8"	"Approved"			"10q22"		
"HGNC:39148"	"MRT9"	"mental retardation, non-syndromic, autosomal recessive, 9"	"Approved"			"14q11.2-q12"		
"HGNC:39149"	"MRT10"	"mental retardation, non-syndromic, autosomal recessive, 10"	"Approved"			"16p12-q12"		
"HGNC:39150"	"MRT11"	"mental retardation, non-syndromic, autosomal recessive, 11"	"Approved"			"19q13.2-q13.3"		
"HGNC:39151"	"MRT12"	"mental retardation, non-syndromic, autosomal recessive, 12"	"Approved"			"1p34-p33"		
"HGNC:39145"	"MRT17"	"mental retardation, non-syndromic, autosomal recessive, 17"	"Approved"			"4q26-4q28"		
"HGNC:39152"	"MRT18"	"mental retardation, non-syndromic, autosomal recessive, 18"	"Approved"			"6q12-q15"		
"HGNC:39153"	"MRT19"	"mental retardation, non-syndromic, autosomal recessive, 19"	"Approved"			"18p11"		
"HGNC:39154"	"MRT20"	"mental retardation, non-syndromic, autosomal recessive, 20"	"Approved"			"16p12-q12"		
"HGNC:39155"	"MRT21"	"mental retardation, non-syndromic, autosomal recessive, 21"	"Approved"			"11p15"		
"HGNC:39156"	"MRT22"	"mental retardation, non-syndromic, autosomal recessive, 22"	"Approved"			"8p22"		
"HGNC:39157"	"MRT23"	"mental retardation, non-syndromic, autosomal recessive, 23"	"Approved"			"11p13-q14"		
"HGNC:39158"	"MRT24"	"mental retardation, non-syndromic, autosomal recessive, 24"	"Approved"			"6p12"		
"HGNC:39159"	"MRT25"	"mental retardation, non-syndromic, autosomal recessive, 25"	"Approved"			"12q13-q15"		
"HGNC:39160"	"MRT26"	"mental retardation, non-syndromic, autosomal recessive, 26"	"Approved"			"14q11-q12"		
"HGNC:39161"	"MRT27"	"mental retardation, non-syndromic, autosomal recessive, 27"	"Approved"			"15q23-q26"		
"HGNC:39162"	"MRT28"	"mental retardation, non-syndromic, autosomal recessive, 28"	"Approved"			"6q26-q27"		
"HGNC:18477"	"MRTO4"	"mRNA turnover 4 homolog (S. cerevisiae)"	"Approved"	"C1orf33"	"dJ657E11.4, MRT4"	"1p36.13"	"AK027569"	"NM_016183"
"HGNC:7237"	"MRVI1"	"murine retrovirus integration site 1 homolog"	"Approved"		"JAW1L, IRAG"	"11p15"	"AF081249"	"NM_001098579"
"HGNC:43434"	"MRVI1-AS1"	"MRVI1 antisense RNA 1 (non-protein coding)"	"Approved"			"11p15.4"		"NR_034093"
"HGNC:7238"	"MRX1"	"mental retardation, X-linked 1 (non-dysmorphic)"	"Approved"			"Xp11.3-q12"		
"HGNC:7249"	"MRX2"	"mental retardation, X-linked 2 (non-dysmorphic)"	"Approved"			"Xp22.2-p22.1"		
"HGNC:7260"	"MRX3"	"mental retardation, X-linked 3"	"Approved"			"Xq28"		
"HGNC:7271"	"MRX4"	"mental retardation, X-linked 4"	"Approved"			"Xp11.22-q21.3"		
"HGNC:7282"	"MRX5"	"mental retardation, X-linked 5"	"Approved"			"Xp11.4-q21.2"		
"HGNC:7293"	"MRX6"	"mental retardation, X-linked 6 (Okinawa type)"	"Approved"			"Xq27"		
"HGNC:7304"	"MRX7"	"mental retardation, X-linked 7"	"Approved"			"Xp11.23-q12"		
"HGNC:7311"	"MRX8"	"mental retardation, X-linked 8"	"Approved"			"Xq21"		
"HGNC:7312"	"MRX9~withdrawn"	"symbol withdrawn, see FTSJ1"	"Symbol Withdrawn"					
"HGNC:7239"	"MRX10~withdrawn"	"symbol withdrawn, see IL1RAPL1"	"Symbol Withdrawn"					
"HGNC:7240"	"MRX11"	"mental retardation, X-linked 11"	"Approved"			"X"		
"HGNC:7241"	"MRX12"	"mental retardation, X-linked 12"	"Approved"			"X"		
"HGNC:7242"	"MRX13"	"mental retardation, X-linked 13"	"Approved"			"X"		
"HGNC:7243"	"MRX14"	"mental retardation, X-linked 14"	"Approved"			"X"		
"HGNC:7244"	"MRX15"	"mental retardation, X-linked 15"	"Approved"			"Xp21.1-p11.22"		
"HGNC:7245"	"MRX16~withdrawn"	"symbol withdrawn, see MECP2"	"Symbol Withdrawn"					
"HGNC:7246"	"MRX17"	"mental retardation, X-linked 17"	"Approved"			"X"		
"HGNC:7247"	"MRX18"	"mental retardation, X-linked 18"	"Approved"			"X"		
"HGNC:7248"	"MRX19~withdrawn"	"symbol withdrawn, see RPS6KA3"	"Symbol Withdrawn"					
"HGNC:7250"	"MRX20"	"mental retardation, X-linked 20"	"Approved"			"Xp11-q21"		
"HGNC:7251"	"MRX21~withdrawn"	"symbol withdrawn, see IL1RAPL1"	"Symbol Withdrawn"					
"HGNC:7252"	"MRX22~withdrawn"	"symbol withdrawn, see SLC16A2"	"Symbol Withdrawn"					
"HGNC:7253"	"MRX23"	"mental retardation, X-linked 23"	"Approved"			"Xq23-q24"		
"HGNC:7254"	"MRX24"	"mental retardation, X-linked 24"	"Approved"			"Xp22.3-p22.2"		
"HGNC:7255"	"MRX25"	"mental retardation, X-linked 25"	"Approved"			"Xq28"		
"HGNC:7256"	"MRX26"	"mental retardation, X-linked 26"	"Approved"			"Xp11.4-q12"		
"HGNC:7257"	"MRX27"	"mental retardation, X-linked 27"	"Approved"			"Xq24-q26"		
"HGNC:7258"	"MRX28"	"mental retardation, X-linked 28"	"Approved"			"Xq28"		
"HGNC:7259"	"MRX29~withdrawn"	"symbol withdrawn, see ARX"	"Symbol Withdrawn"					
"HGNC:7261"	"MRX30~withdrawn"	"symbol withdrawn, see PAK3"	"Symbol Withdrawn"					
"HGNC:7262"	"MRX31"	"mental retardation, X-linked 31"	"Approved"			"Xp11.23-q13.3"		
"HGNC:7263"	"MRX32~withdrawn"	"symbol withdrawn, see ARX"	"Symbol Withdrawn"					
"HGNC:7264"	"MRX33~withdrawn"	"symbol withdrawn, see ARX"	"Symbol Withdrawn"					
"HGNC:7265"	"MRX34~withdrawn"	"symbol withdrawn, see IL1RAPL1"	"Symbol Withdrawn"					
"HGNC:7266"	"MRX35"	"mental retardation, X-linked 35"	"Approved"			"Xq22-q26"		
"HGNC:7267"	"MRX36~withdrawn"	"symbol withdrawn, see ARX"	"Symbol Withdrawn"					
"HGNC:7268"	"MRX37"	"mental retardation, X-linked 37"	"Approved"			"Xp22.32-p22.31"		
"HGNC:7269"	"MRX38~withdrawn"	"symbol withdrawn, see ARX"	"Symbol Withdrawn"					
"HGNC:7270"	"MRX39"	"mental retardation, X-linked 39"	"Approved"			"X"		
"HGNC:7272"	"MRX40"	"mental retardation, X-linked 40"	"Approved"			"Xq21.1"		
"HGNC:7273"	"MRX41~withdrawn"	"symbol withdrawn, see GDI1"	"Symbol Withdrawn"					
"HGNC:7274"	"MRX42"	"mental retardation, X-linked 42"	"Approved"			"X"		
"HGNC:7275"	"MRX43~withdrawn"	"symbol withdrawn, see ARX"	"Symbol Withdrawn"					
"HGNC:7276"	"MRX44~withdrawn"	"symbol withdrawn, see FTSJ1"	"Symbol Withdrawn"					
"HGNC:7277"	"MRX45~withdrawn"	"symbol withdrawn, see ZNF81"	"Symbol Withdrawn"					
"HGNC:7278"	"MRX46~withdrawn"	"symbol withdrawn, see ARHGEF6"	"Symbol Withdrawn"					
"HGNC:7279"	"MRX47~withdrawn"	"symbol withdrawn, see PAK3"	"Symbol Withdrawn"					
"HGNC:7280"	"MRX48~withdrawn"	"symbol withdrawn, see GDI1"	"Symbol Withdrawn"					
"HGNC:7281"	"MRX49"	"mental retardation, X-linked 49"	"Approved"			"Xp22.3-p22.2"		
"HGNC:7283"	"MRX50"	"mental retardation, X-linked 50"	"Approved"			"Xp11.3-p11.21"		
"HGNC:7284"	"MRX51"	"mental retardation, X-linked 51"	"Approved"			"Xp11.3-p11.23"		
"HGNC:7285"	"MRX52"	"mental retardation, X-linked 52"	"Approved"			"Xp11.21-q21.33"		
"HGNC:7286"	"MRX53"	"mental retardation, X-linked 53"	"Approved"			"Xq22.2-q24"		
"HGNC:7287"	"MRX54~withdrawn"	"symbol withdrawn, see ARX"	"Symbol Withdrawn"					
